order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1276782,4202,prior,5,1,08,30
3410811,4202,train,6,1,12,30
1496139,4203,prior,1,1,11,NA
2857677,4203,prior,2,0,11,6
2579521,4203,prior,3,5,09,30
2497531,4203,prior,4,2,10,25
1497315,4203,prior,5,6,13,30
1810695,4203,prior,6,4,07,5
2634817,4203,prior,7,0,13,3
2534738,4203,prior,8,3,14,3
1573757,4203,prior,9,4,06,22
2054315,4203,prior,10,6,17,2
1845265,4203,prior,11,2,14,3
1325657,4203,prior,12,3,10,8
2109028,4203,prior,13,0,06,11
2935824,4203,train,14,0,08,7
2841022,4204,prior,1,6,15,NA
2547714,4204,prior,2,6,13,30
1804777,4204,prior,3,6,11,7
3026048,4204,prior,4,4,11,26
484448,4204,prior,5,0,10,3
3273185,4204,prior,6,0,08,14
212695,4204,prior,7,2,13,2
1892439,4204,prior,8,2,14,7
2861146,4204,prior,9,6,14,25
3328893,4204,prior,10,0,10,8
353612,4204,prior,11,4,14,4
2173300,4204,prior,12,6,13,30
625104,4204,prior,13,6,23,14
1054792,4204,prior,14,6,17,21
1106051,4204,prior,15,3,15,25
701665,4204,test,16,6,14,10
491459,4205,prior,1,1,11,NA
1545041,4205,prior,2,1,09,7
1331234,4205,prior,3,1,10,0
1394990,4205,prior,4,2,16,1
1908700,4205,prior,5,1,09,13
412188,4205,train,6,1,10,14
3001966,4206,prior,1,1,17,NA
83617,4206,prior,2,3,07,23
92554,4206,prior,3,0,10,4
2216780,4206,prior,4,5,20,5
2882811,4206,prior,5,2,20,4
1203218,4206,prior,6,1,18,6
2895765,4206,prior,7,1,14,14
3258158,4206,prior,8,4,21,10
392558,4206,prior,9,0,10,10
3031092,4206,prior,10,1,22,8
2594436,4206,prior,11,6,13,5
1859202,4206,prior,12,0,12,8
550057,4206,prior,13,0,18,7
1346339,4206,prior,14,2,16,2
869184,4206,prior,15,4,18,9
913728,4206,prior,16,2,11,5
1380699,4206,train,17,0,19,19
413655,4207,prior,1,0,13,NA
29956,4207,prior,2,0,08,21
3248081,4207,prior,3,0,10,30
603880,4207,train,4,5,14,30
965897,4208,prior,1,3,12,NA
2736876,4208,prior,2,1,13,5
2866290,4208,prior,3,5,16,4
3404427,4208,prior,4,4,16,6
1009649,4208,prior,5,3,17,6
2590371,4208,prior,6,1,13,5
653978,4208,prior,7,3,15,2
2638365,4208,prior,8,3,11,14
1566067,4208,prior,9,3,12,7
2177893,4208,prior,10,2,16,6
525251,4208,prior,11,3,16,8
1219854,4208,prior,12,3,15,7
2991239,4208,prior,13,5,10,9
2440697,4208,prior,14,4,12,27
213448,4208,prior,15,4,15,21
303860,4208,prior,16,5,10,15
2057320,4208,prior,17,2,10,11
3075323,4208,prior,18,4,10,16
1688392,4208,prior,19,2,10,5
1793217,4208,prior,20,2,13,7
1874915,4208,prior,21,4,10,2
1740759,4208,prior,22,2,10,19
2645303,4208,prior,23,5,15,3
1291115,4208,prior,24,1,13,3
421878,4208,prior,25,4,10,10
1930851,4208,prior,26,2,17,5
414023,4208,prior,27,2,13,7
105377,4208,prior,28,3,11,22
2729466,4208,prior,29,2,11,6
2264068,4208,prior,30,2,14,14
1992818,4208,prior,31,3,10,8
882245,4208,prior,32,2,16,6
1439861,4208,prior,33,2,11,21
1797445,4208,prior,34,2,17,7
2854103,4208,prior,35,1,17,6
3191453,4208,prior,36,4,14,10
708800,4208,prior,37,3,10,6
1930541,4208,prior,38,2,11,6
940363,4208,prior,39,5,13,3
2980392,4208,prior,40,1,18,10
1528950,4208,prior,41,5,11,4
732325,4208,test,42,3,11,5
2809563,4209,prior,1,3,21,NA
1499716,4209,prior,2,0,19,4
2035485,4209,prior,3,4,20,11
3195125,4209,prior,4,0,11,10
2113406,4209,prior,5,2,19,9
1943790,4209,prior,6,6,19,11
176,4209,prior,7,1,17,16
3389646,4209,prior,8,0,17,6
3207695,4209,prior,9,3,15,10
481282,4209,prior,10,4,12,8
2198243,4209,prior,11,3,19,13
1506099,4209,prior,12,6,05,10
364175,4209,prior,13,2,16,10
1475620,4209,prior,14,1,13,13
76435,4209,prior,15,2,13,15
3416163,4209,prior,16,4,17,23
731909,4209,prior,17,2,19,19
589833,4209,prior,18,1,11,13
2605777,4209,prior,19,3,14,9
3329683,4209,prior,20,2,14,27
2787924,4209,prior,21,1,15,13
1164713,4209,train,22,2,12,30
3098734,4210,prior,1,6,11,NA
540809,4210,prior,2,6,11,28
443775,4210,prior,3,5,10,30
2827183,4210,prior,4,6,09,30
1491485,4210,prior,5,6,09,28
922775,4210,prior,6,0,07,30
692072,4210,prior,7,6,13,20
2214641,4210,prior,8,6,07,30
1158266,4210,prior,9,6,08,30
2645646,4210,test,10,0,13,30
2175861,4211,prior,1,4,13,NA
3140407,4211,prior,2,4,11,21
98295,4211,prior,3,2,14,26
1445061,4211,prior,4,4,12,9
424604,4211,prior,5,4,10,7
2389439,4211,prior,6,3,11,13
177538,4211,prior,7,6,09,24
2367505,4211,prior,8,5,10,13
1478774,4211,prior,9,5,11,28
2410029,4211,prior,10,0,12,9
2852521,4211,prior,11,5,11,5
1035836,4211,prior,12,2,15,11
1175584,4211,prior,13,4,10,9
2256183,4211,prior,14,4,12,28
1583727,4211,prior,15,2,11,12
1548382,4211,prior,16,0,14,5
99023,4211,prior,17,5,13,5
2420398,4211,prior,18,2,15,4
108420,4211,prior,19,5,11,3
888560,4211,prior,20,3,13,5
2261139,4211,prior,21,2,11,6
1959024,4211,test,22,4,09,9
894662,4212,prior,1,0,09,NA
668347,4212,prior,2,1,16,30
77101,4212,prior,3,6,08,26
2480654,4212,prior,4,0,12,15
315850,4212,train,5,1,11,22
2242524,4213,prior,1,0,00,NA
810531,4213,prior,2,6,16,6
837945,4213,prior,3,2,15,10
884270,4213,prior,4,2,12,7
401944,4213,prior,5,6,14,4
471058,4213,prior,6,6,16,0
3292490,4213,prior,7,6,12,7
3284918,4213,prior,8,6,23,7
1555948,4213,prior,9,0,11,8
3038472,4213,prior,10,4,17,4
1625243,4213,prior,11,0,09,10
2954121,4213,prior,12,2,13,2
220275,4213,prior,13,2,14,14
347855,4213,prior,14,0,17,12
2990337,4213,prior,15,0,11,7
3307101,4213,prior,16,0,14,7
1300778,4213,prior,17,1,14,15
382113,4213,prior,18,6,14,5
2468826,4213,prior,19,6,11,7
1553503,4213,prior,20,3,15,11
488922,4213,prior,21,0,14,4
600153,4213,prior,22,6,08,30
1749924,4213,prior,23,0,17,8
685692,4213,prior,24,3,13,3
1573690,4213,prior,25,1,17,30
3061367,4213,test,26,6,15,30
3191074,4214,prior,1,5,18,NA
3259156,4214,prior,2,3,08,30
3344594,4214,prior,3,4,08,8
689029,4214,prior,4,1,14,11
2738264,4214,prior,5,1,08,14
2744491,4214,prior,6,5,16,11
2012491,4214,prior,7,2,12,18
372567,4214,prior,8,2,13,7
593342,4214,prior,9,2,08,30
1042808,4214,prior,10,1,10,30
1924047,4214,prior,11,3,10,23
1927002,4214,prior,12,2,09,13
1773277,4214,prior,13,1,16,30
1121420,4214,test,14,2,22,8
975546,4215,prior,1,0,12,NA
2072552,4215,prior,2,0,11,7
2126411,4215,prior,3,0,14,7
3287636,4215,prior,4,6,14,6
3168153,4215,prior,5,0,14,8
295808,4215,prior,6,6,13,13
3356702,4215,prior,7,6,13,7
2810804,4215,prior,8,6,12,21
2678978,4215,prior,9,0,14,8
2658640,4215,prior,10,6,14,13
1944733,4215,prior,11,0,15,15
1553059,4215,prior,12,6,11,6
3320226,4215,prior,13,6,09,7
168196,4215,prior,14,1,17,9
3040765,4215,prior,15,6,14,5
675052,4215,prior,16,6,07,14
570179,4215,prior,17,2,07,10
1787828,4215,prior,18,6,09,11
2057325,4215,prior,19,6,09,0
1618659,4215,prior,20,6,13,14
277271,4215,prior,21,6,13,14
861229,4215,prior,22,0,13,8
1403288,4215,train,23,0,11,21
7484,4216,prior,1,0,12,NA
3058566,4216,prior,2,2,20,9
2105586,4216,prior,3,4,11,9
2531821,4216,prior,4,0,17,3
2945838,4216,prior,5,1,13,1
881494,4216,prior,6,2,13,30
389259,4216,prior,7,1,10,6
914539,4216,prior,8,1,13,7
1874154,4216,prior,9,1,16,7
3161693,4216,prior,10,1,17,0
1145084,4216,prior,11,6,09,30
1981703,4216,train,12,0,12,30
1162607,4217,prior,1,4,01,NA
2050123,4217,prior,2,1,13,4
2692658,4217,prior,3,3,02,16
3132348,4217,prior,4,2,01,6
1109721,4217,prior,5,1,21,6
2099005,4217,prior,6,4,09,17
178653,4217,train,7,5,09,15
620783,4218,prior,1,0,16,NA
193952,4218,prior,2,0,13,14
3199736,4218,prior,3,6,11,13
1102474,4218,prior,4,0,17,8
2100021,4218,prior,5,2,16,16
258496,4218,prior,6,4,16,9
2874654,4218,prior,7,5,18,8
2707794,4218,prior,8,2,16,18
4206,4218,prior,9,3,17,15
2513224,4218,prior,10,5,17,2
1191900,4218,prior,11,3,16,30
2783609,4218,prior,12,6,08,30
1594605,4218,prior,13,1,15,30
1504042,4218,prior,14,3,14,23
1922015,4218,prior,15,4,13,8
2147645,4218,prior,16,4,20,0
3921,4218,prior,17,3,16,13
1833577,4218,prior,18,2,16,27
2831906,4218,prior,19,3,15,8
1139059,4218,prior,20,3,15,7
3114906,4218,prior,21,0,12,4
2052193,4218,prior,22,4,10,30
28838,4218,prior,23,4,11,14
2056110,4218,test,24,1,16,4
1211877,4219,prior,1,4,18,NA
997515,4219,prior,2,2,15,26
2814912,4219,prior,3,5,11,30
610489,4219,prior,4,3,12,19
339966,4219,prior,5,4,10,29
808080,4219,prior,6,4,10,30
936091,4219,train,7,5,11,29
2946474,4220,prior,1,0,20,NA
1192583,4220,prior,2,6,11,6
1800220,4220,prior,3,3,19,4
1104204,4220,prior,4,3,15,7
1901223,4220,prior,5,0,21,4
1658086,4220,prior,6,3,13,10
178417,4220,prior,7,3,12,7
2146373,4220,prior,8,6,08,10
589578,4220,prior,9,0,09,8
3406784,4220,prior,10,2,17,2
387122,4220,prior,11,5,17,3
3032929,4220,prior,12,2,21,4
15791,4220,prior,13,0,08,5
1163516,4220,prior,14,3,20,3
2742447,4220,prior,15,1,19,5
542931,4220,prior,16,4,04,10
1796676,4220,prior,17,3,13,6
3135873,4220,prior,18,5,11,9
1143741,4220,prior,19,6,18,1
1781518,4220,prior,20,2,20,30
3251996,4220,prior,21,6,14,18
3002257,4220,prior,22,0,09,8
2586819,4220,prior,23,6,16,6
218781,4220,prior,24,3,16,11
706624,4220,prior,25,0,15,11
737674,4220,prior,26,6,15,13
2397564,4220,prior,27,6,09,7
3361829,4220,prior,28,4,15,5
1287473,4220,prior,29,4,11,7
1005377,4220,prior,30,3,15,6
2108798,4220,prior,31,3,14,7
1012736,4220,prior,32,0,15,11
2930756,4220,prior,33,2,10,9
64126,4220,prior,34,6,12,11
2234650,4220,prior,35,4,15,19
1421832,4220,prior,36,3,16,6
2246495,4220,test,37,1,17,5
2419231,4221,prior,1,0,19,NA
419165,4221,prior,2,4,07,30
220385,4221,prior,3,3,19,6
698633,4221,prior,4,4,08,22
2860549,4221,prior,5,3,07,27
1206969,4221,prior,6,3,07,0
219885,4221,prior,7,1,09,19
2847727,4221,prior,8,2,07,8
447572,4221,prior,9,0,22,30
2831058,4221,prior,10,4,14,25
2084012,4221,train,11,4,18,7
2683881,4222,prior,1,4,14,NA
3087404,4222,prior,2,0,17,24
2497387,4222,prior,3,4,08,11
1186050,4222,prior,4,3,10,30
443530,4222,prior,5,2,12,30
700880,4222,prior,6,1,08,30
1726421,4222,prior,7,1,08,30
439387,4222,prior,8,4,09,17
2112213,4222,test,9,6,11,30
1574110,4223,prior,1,3,15,NA
2944479,4223,prior,2,2,10,13
429553,4223,prior,3,6,08,11
1087498,4223,prior,4,2,17,3
2682459,4223,prior,5,2,17,0
2848423,4223,prior,6,6,07,11
1669310,4223,prior,7,4,17,12
2730215,4223,prior,8,2,08,19
3331668,4223,prior,9,5,07,10
1398303,4223,prior,10,2,14,4
2985085,4223,prior,11,2,12,7
1998033,4223,prior,12,5,07,3
1519671,4223,prior,13,2,10,4
1188055,4223,prior,14,4,15,9
3292973,4223,prior,15,2,10,5
1123221,4223,prior,16,1,16,6
1003294,4223,prior,17,6,16,12
2717904,4223,prior,18,2,09,10
2628909,4223,prior,19,2,11,14
1712509,4223,prior,20,2,10,7
851937,4223,prior,21,2,10,14
1670521,4223,prior,22,5,14,3
952562,4223,prior,23,2,11,4
2055443,4223,prior,24,4,07,9
1460270,4223,prior,25,4,13,14
632669,4223,prior,26,4,18,0
2604524,4223,prior,27,2,10,5
2373445,4223,prior,28,3,07,8
2882415,4223,prior,29,1,09,5
2139120,4223,prior,30,2,21,8
2727627,4223,prior,31,2,22,0
114378,4223,prior,32,1,07,13
2526217,4223,prior,33,2,07,8
2709387,4223,prior,34,0,08,12
3261907,4223,prior,35,5,16,12
1060317,4223,prior,36,2,14,11
2940099,4223,prior,37,0,11,5
537755,4223,prior,38,4,14,4
2565922,4223,prior,39,2,10,5
2087274,4223,prior,40,2,10,7
3383229,4223,prior,41,0,18,5
3140462,4223,prior,42,2,10,9
1090293,4223,prior,43,6,13,11
212845,4223,prior,44,2,09,3
527426,4223,prior,45,2,07,14
3343111,4223,test,46,0,21,5
976543,4224,prior,1,5,21,NA
944156,4224,prior,2,1,09,10
1356239,4224,prior,3,5,13,4
3234064,4224,prior,4,2,07,4
1937513,4224,prior,5,6,10,4
64767,4224,prior,6,2,21,10
2230998,4224,prior,7,4,12,9
1378185,4224,prior,8,6,08,2
1555928,4224,prior,9,0,21,8
987098,4224,prior,10,3,10,3
523756,4224,prior,11,5,10,2
1206522,4224,prior,12,1,13,10
2805434,4224,prior,13,3,13,2
1814792,4224,prior,14,3,17,14
814374,4224,prior,15,4,20,8
2972844,4224,prior,16,3,07,20
3371658,4224,prior,17,0,11,11
2941138,4224,prior,18,3,07,3
2292481,4224,prior,19,4,07,8
3299143,4224,prior,20,1,12,4
3085370,4224,prior,21,5,12,4
2222297,4224,prior,22,2,13,4
2254080,4224,prior,23,4,08,9
2297526,4224,prior,24,4,08,14
1796060,4224,prior,25,0,21,17
558991,4224,prior,26,5,09,5
1652305,4224,prior,27,5,07,21
676914,4224,prior,28,1,07,3
2748131,4224,prior,29,1,07,14
1655578,4224,prior,30,0,10,20
305626,4224,prior,31,2,07,9
365257,4224,prior,32,3,07,15
2055707,4224,prior,33,2,12,6
2563542,4224,prior,34,0,10,19
1734245,4224,prior,35,2,10,2
2891920,4224,prior,36,2,07,14
703906,4224,prior,37,1,07,6
1930128,4224,prior,38,1,21,14
2719269,4224,prior,39,1,23,7
991892,4224,prior,40,4,08,10
543294,4224,train,41,4,08,7
765456,4225,prior,1,6,16,NA
259515,4225,prior,2,5,15,6
1806952,4225,prior,3,5,10,21
3072689,4225,prior,4,5,06,14
182571,4225,prior,5,3,15,30
3172242,4225,prior,6,2,16,27
2356376,4225,prior,7,1,18,30
1223262,4225,prior,8,5,06,30
2284476,4225,prior,9,5,06,30
2725069,4225,train,10,0,07,30
2474480,4226,prior,1,3,18,NA
990371,4226,prior,2,4,18,29
599068,4226,prior,3,2,18,12
2224298,4226,prior,4,0,14,12
1780256,4226,prior,5,6,17,30
1433094,4226,prior,6,6,11,7
941060,4226,prior,7,2,12,30
424281,4226,prior,8,5,17,3
2414612,4226,test,9,3,13,5
1051789,4227,prior,1,5,09,NA
995209,4227,prior,2,1,08,30
1004503,4227,prior,3,2,21,29
1973536,4227,prior,4,6,06,30
1974779,4227,prior,5,4,23,19
2115700,4227,prior,6,0,12,24
1672997,4227,test,7,5,07,19
2023008,4228,prior,1,4,11,NA
1302907,4228,prior,2,5,11,1
3314817,4228,prior,3,2,16,4
2499512,4228,prior,4,3,00,1
1902683,4228,prior,5,6,20,3
986341,4228,prior,6,4,14,5
874705,4228,prior,7,5,14,8
817005,4228,prior,8,2,08,4
2738873,4228,prior,9,3,18,1
1470507,4228,prior,10,0,20,30
1304444,4228,prior,11,2,10,2
538609,4228,prior,12,3,10,1
597352,4228,prior,13,3,14,7
1365181,4228,prior,14,5,11,2
2008597,4228,prior,15,5,16,0
1121580,4228,prior,16,6,10,1
717875,4228,prior,17,5,20,6
2255776,4228,prior,18,3,09,26
1692898,4228,prior,19,5,16,2
373765,4228,prior,20,4,14,6
1185986,4228,prior,21,6,10,30
3173968,4228,prior,22,0,15,1
1678973,4228,prior,23,5,13,12
1030726,4228,prior,24,6,16,15
1344570,4228,prior,25,2,18,10
3296270,4228,prior,26,5,09,10
2183981,4228,prior,27,6,08,1
896495,4228,prior,28,0,14,8
378160,4228,prior,29,1,13,1
1203791,4228,prior,30,3,09,2
1721167,4228,prior,31,5,14,2
845586,4228,prior,32,6,09,15
2002489,4228,prior,33,6,15,0
1200288,4228,prior,34,4,11,5
2832216,4228,prior,35,5,12,8
95578,4228,prior,36,5,14,30
1421216,4228,train,37,6,16,8
1112988,4229,prior,1,2,08,NA
1115047,4229,prior,2,2,11,0
112776,4229,prior,3,1,08,6
318383,4229,prior,4,2,15,1
2606885,4229,prior,5,5,17,3
256445,4229,prior,6,3,09,5
438234,4229,prior,7,5,09,2
3126687,4229,prior,8,1,10,3
339358,4229,prior,9,5,11,4
1119443,4229,prior,10,2,08,4
997308,4229,prior,11,3,10,1
1214261,4229,prior,12,4,14,1
3383361,4229,prior,13,2,10,5
1186332,4229,prior,14,3,16,1
990449,4229,prior,15,4,09,1
849871,4229,prior,16,4,16,7
2653413,4229,prior,17,5,10,1
2050892,4229,prior,18,1,09,3
857351,4229,prior,19,2,08,1
3300314,4229,prior,20,2,10,0
2193431,4229,prior,21,5,08,3
1664715,4229,prior,22,1,08,3
1350590,4229,prior,23,4,10,3
887325,4229,prior,24,1,16,4
2666137,4229,prior,25,2,08,8
1018592,4229,prior,26,2,14,0
357240,4229,prior,27,1,08,6
517034,4229,prior,28,2,08,1
990810,4229,prior,29,3,11,1
1096991,4229,prior,30,2,09,6
3243543,4229,prior,31,2,09,0
1604891,4229,prior,32,1,15,6
1914141,4229,prior,33,1,08,7
941141,4229,prior,34,4,15,3
250158,4229,prior,35,3,08,6
2237563,4229,prior,36,4,16,1
1425157,4229,prior,37,4,06,7
1110961,4229,prior,38,4,14,0
809038,4229,prior,39,1,09,4
2705054,4229,prior,40,2,14,1
1498048,4229,prior,41,2,15,0
2844063,4229,prior,42,1,22,13
2677246,4229,prior,43,3,11,2
1395679,4229,prior,44,3,20,7
1691595,4229,prior,45,3,20,7
1601372,4229,prior,46,3,09,7
448932,4229,prior,47,1,08,5
2345881,4229,prior,48,1,07,7
2247705,4229,prior,49,2,18,1
761958,4229,prior,50,1,07,6
2520732,4229,prior,51,5,16,4
1176425,4229,prior,52,1,08,3
110509,4229,prior,53,3,08,2
1490356,4229,prior,54,0,17,4
1454648,4229,prior,55,5,08,5
2312783,4229,prior,56,5,14,0
1206379,4229,prior,57,3,15,5
574134,4229,prior,58,0,15,11
941259,4229,prior,59,0,23,7
740546,4229,prior,60,2,16,2
1037926,4229,prior,61,4,09,2
2091302,4229,prior,62,4,22,0
1735967,4229,prior,63,3,14,6
197001,4229,prior,64,4,09,1
2304283,4229,prior,65,1,16,4
2560025,4229,prior,66,2,09,1
2851053,4229,prior,67,5,13,3
1488327,4229,prior,68,5,09,14
2147665,4229,prior,69,4,08,6
783163,4229,prior,70,6,19,2
1444792,4229,prior,71,1,08,2
739220,4229,prior,72,3,08,2
1217097,4229,prior,73,3,08,0
786909,4229,prior,74,5,08,9
2031905,4229,prior,75,5,09,0
489760,4229,prior,76,3,08,5
1177092,4229,prior,77,3,09,0
2009925,4229,prior,78,3,11,0
3047017,4229,prior,79,1,08,5
714555,4229,prior,80,2,09,1
2458582,4229,prior,81,3,09,1
1509724,4229,prior,82,1,08,5
2400896,4229,prior,83,2,09,1
1074983,4229,prior,84,2,10,0
3208388,4229,prior,85,1,09,6
657592,4229,prior,86,3,13,2
2718669,4229,prior,87,3,08,7
908374,4229,prior,88,3,08,0
1196635,4229,prior,89,4,16,8
1419921,4229,prior,90,6,10,9
672363,4229,prior,91,4,13,5
1115739,4229,prior,92,3,12,6
896050,4229,prior,93,2,21,6
383012,4229,prior,94,4,15,2
2954195,4229,prior,95,2,08,5
1910296,4229,prior,96,3,10,1
1967284,4229,prior,97,2,16,6
111294,4229,prior,98,3,14,1
1980487,4229,prior,99,4,15,8
1512114,4229,test,100,4,16,0
834264,4230,prior,1,5,12,NA
2773855,4230,prior,2,4,12,6
954738,4230,prior,3,5,09,1
2572084,4230,prior,4,2,08,4
764005,4230,prior,5,4,13,2
2928765,4230,prior,6,5,08,1
2941179,4230,prior,7,5,11,7
1315959,4230,prior,8,5,11,0
2822765,4230,prior,9,5,12,7
3210857,4230,train,10,5,13,0
137701,4231,prior,1,2,14,NA
3386836,4231,prior,2,1,19,20
1477468,4231,prior,3,0,15,30
470188,4231,prior,4,5,09,12
1902616,4231,prior,5,0,19,9
1907760,4231,prior,6,2,15,9
1110198,4231,prior,7,1,09,13
2909554,4231,prior,8,1,15,28
2532619,4231,prior,9,2,13,29
2254389,4231,prior,10,1,11,30
2934635,4231,prior,11,0,18,6
1632092,4231,prior,12,6,12,6
275803,4231,prior,13,5,15,6
2350407,4231,prior,14,3,08,5
3404256,4231,prior,15,1,15,5
646223,4231,prior,16,5,12,25
1075778,4231,prior,17,3,12,30
281715,4231,train,18,3,20,14
530404,4232,prior,1,0,19,NA
3004181,4232,prior,2,6,15,30
1303358,4232,prior,3,1,16,23
2303252,4232,prior,4,3,13,23
114452,4232,prior,5,1,12,5
1786772,4232,prior,6,3,14,2
1366344,4232,prior,7,6,15,10
1028821,4232,prior,8,1,08,2
3081550,4232,prior,9,3,15,2
457696,4232,prior,10,5,07,2
2132510,4232,prior,11,2,11,4
1343732,4232,prior,12,1,10,20
1759613,4232,prior,13,5,14,11
1144838,4232,train,14,1,10,30
3274671,4233,prior,1,1,17,NA
2026055,4233,prior,2,2,16,30
2508308,4233,prior,3,1,17,20
1003556,4233,train,4,0,09,6
1234878,4234,prior,1,4,03,NA
2173608,4234,prior,2,3,14,6
2865681,4234,prior,3,6,13,30
1877791,4234,prior,4,1,09,9
891548,4234,prior,5,5,09,11
2602141,4234,prior,6,2,15,11
3087318,4234,prior,7,4,12,9
2321003,4234,train,8,4,15,21
2311570,4235,prior,1,2,19,NA
2874510,4235,prior,2,2,20,21
139527,4235,prior,3,3,13,8
825489,4235,prior,4,3,13,0
2242443,4235,prior,5,0,13,4
2477499,4235,prior,6,5,14,12
1120367,4235,prior,7,0,16,9
1261968,4235,prior,8,0,16,0
3078574,4235,prior,9,4,00,11
2765558,4235,prior,10,3,01,30
758378,4235,train,11,0,16,30
1539360,4236,prior,1,0,18,NA
2401540,4236,prior,2,0,10,7
2516674,4236,prior,3,0,12,7
3264884,4236,test,4,0,14,28
2382139,4237,prior,1,5,10,NA
1883591,4237,prior,2,1,17,24
1756617,4237,prior,3,4,17,24
3388743,4237,prior,4,3,11,13
1255421,4237,prior,5,2,10,27
1130703,4237,prior,6,1,17,27
3304921,4237,prior,7,3,11,30
631438,4237,prior,8,2,09,27
1272502,4237,prior,9,3,18,22
2114410,4237,train,10,4,09,29
1079535,4238,prior,1,2,08,NA
3322522,4238,prior,2,5,18,3
1793671,4238,prior,3,4,16,6
3249187,4238,prior,4,1,19,4
3194081,4238,prior,5,1,16,7
849948,4238,prior,6,5,17,11
2212493,4238,prior,7,1,16,3
1191740,4238,prior,8,2,13,15
1680297,4238,prior,9,4,17,2
2609372,4238,prior,10,6,18,23
2899190,4238,prior,11,3,10,11
2761866,4238,prior,12,3,13,7
1607646,4238,prior,13,2,16,6
1833774,4238,prior,14,0,10,5
3091595,4238,prior,15,6,12,6
2798361,4238,prior,16,1,12,9
2649966,4238,prior,17,6,18,5
1588169,4238,prior,18,2,14,10
2430844,4238,prior,19,1,13,6
1901344,4238,prior,20,3,15,9
3246592,4238,prior,21,4,13,1
1017100,4238,prior,22,2,10,5
3031081,4238,prior,23,0,10,5
1151795,4238,prior,24,0,08,14
852704,4238,prior,25,1,07,8
67596,4238,prior,26,1,09,7
389423,4238,prior,27,0,08,6
1221373,4238,prior,28,6,11,6
2264009,4238,prior,29,2,08,3
198916,4238,prior,30,5,14,3
1836831,4238,prior,31,5,16,7
3312504,4238,prior,32,2,19,4
335426,4238,prior,33,0,20,5
88499,4238,prior,34,1,17,8
2099365,4238,prior,35,4,16,17
341216,4238,prior,36,2,17,5
2840205,4238,prior,37,5,11,3
1953777,4238,prior,38,5,16,28
1377332,4238,prior,39,0,20,9
677253,4238,prior,40,1,16,22
3187990,4238,prior,41,5,22,4
2997816,4238,prior,42,5,07,14
2025505,4238,prior,43,1,07,3
530536,4238,prior,44,3,21,9
532303,4238,prior,45,6,17,10
1938513,4238,test,46,3,14,11
2420644,4239,prior,1,0,12,NA
1978384,4239,prior,2,6,18,6
3300004,4239,prior,3,0,11,8
2772688,4239,prior,4,4,16,4
1263569,4239,prior,5,0,08,24
928491,4239,prior,6,6,15,13
2715304,4239,train,7,0,17,8
883098,4240,prior,1,3,12,NA
2995502,4240,prior,2,2,11,20
896281,4240,prior,3,5,13,24
2005233,4240,prior,4,2,15,4
74879,4240,prior,5,3,10,30
1313183,4240,prior,6,3,17,21
1842107,4240,prior,7,2,12,20
90225,4240,test,8,2,16,28
90748,4241,prior,1,3,16,NA
171452,4241,prior,2,2,19,27
2251954,4241,prior,3,0,19,30
1938257,4241,prior,4,5,07,30
415759,4241,prior,5,4,08,6
1592151,4241,train,6,5,11,30
37818,4242,prior,1,5,15,NA
126151,4242,prior,2,5,14,7
1121273,4242,prior,3,4,16,6
1724134,4242,prior,4,5,14,8
151397,4242,prior,5,3,14,5
538762,4242,prior,6,5,14,9
3285107,4242,prior,7,5,14,7
1046992,4242,prior,8,1,12,10
1958291,4242,prior,9,4,17,3
2407582,4242,train,10,4,16,7
927469,4243,prior,1,3,19,NA
2059446,4243,prior,2,3,21,7
725145,4243,prior,3,2,07,30
162992,4243,prior,4,4,08,9
1302031,4243,train,5,0,18,30
2614541,4244,prior,1,4,17,NA
663731,4244,prior,2,5,17,15
915340,4244,prior,3,0,11,16
1380479,4244,prior,4,5,17,30
2652842,4244,prior,5,6,01,15
3250295,4244,prior,6,6,00,30
1182506,4244,prior,7,5,21,13
1871132,4244,train,8,5,19,14
2612468,4245,prior,1,0,19,NA
3385969,4245,prior,2,5,11,12
1231099,4245,prior,3,0,11,30
477622,4245,prior,4,4,13,25
1653124,4245,prior,5,6,12,30
762773,4245,prior,6,6,11,21
2411826,4245,prior,7,6,11,7
695393,4245,prior,8,6,12,7
1707526,4245,test,9,0,13,15
2337170,4246,prior,1,6,17,NA
230013,4246,prior,2,1,12,2
1687662,4246,prior,3,1,13,7
1326390,4246,prior,4,1,18,21
114742,4246,prior,5,0,15,27
2354933,4246,prior,6,0,19,7
486442,4246,prior,7,6,16,6
1762288,4246,prior,8,0,13,8
2458614,4246,prior,9,6,13,20
2709500,4246,prior,10,6,22,7
1565699,4246,prior,11,0,11,8
1647814,4246,prior,12,0,11,7
3112553,4246,prior,13,0,10,7
2877144,4246,prior,14,6,15,6
907040,4246,prior,15,0,10,8
576604,4246,prior,16,6,20,27
1954195,4246,prior,17,6,11,30
897791,4246,prior,18,6,14,7
2897315,4246,prior,19,6,13,21
251624,4246,prior,20,0,14,8
2059139,4246,prior,21,6,12,6
2656321,4246,prior,22,6,16,21
2489290,4246,prior,23,0,11,8
694398,4246,prior,24,6,13,20
1263618,4246,prior,25,1,18,9
1392441,4246,train,26,0,12,6
